Scenario,Road_ID,Road_Name,Road_Type,Status,Is_Blocked,Length
Off_Peak,510622361-9390970778,Unnamed,Small_Alley,Clear,0,24.1
Off_Peak,510622361-510622385,Jalan Krian,Local_Street,Clear,0,36.1
Off_Peak,510622365-7012146316,Lebuh Nanning,Local_Street,Clear,0,8.1
Off_Peak,510622365-325113622,Jalan Macalister,Secondary_Road,Clear,0,42.0
Off_Peak,510622368-6046134755,Lebuh Nanning,Local_Street,Clear,0,22.6
Off_Peak,510622368-9391032772,Lebuh Nanning,Local_Street,Clear,0,27.8
Off_Peak,510622368-6046134743,Lorong Seratus Tahun,Local_Street,Clear,0,146.6
Off_Peak,510622376-7249119100,Jalan Macalister,Secondary_Road,Clear,0,23.1
Off_Peak,510622379-6039124343,Lorong Susu,Local_Street,Clear,0,31.9
Off_Peak,510622379-6046134729,Jalan Irving,Local_Street,Clear,0,33.7
Off_Peak,510622379-6046134710,Jalan Irving,Local_Street,Clear,0,105.2
Off_Peak,510622381-7012146322,Jalan Kek Chuan,Local_Street,Clear,0,5.7
Off_Peak,510622381-6039301065,Jalan Macalister,Secondary_Road,Clear,0,15.1
Off_Peak,510622381-11302678954,Unnamed,Small_Alley,Clear,0,3.2
Off_Peak,510622383-6046134650,Jalan Selangor,Local_Street,Clear,0,28.8
Off_Peak,510622383-6046134676,Jalan Kek Chuan,Local_Street,Clear,0,38.5
Off_Peak,510622383-6046134729,Jalan Irving,Local_Street,Clear,0,20.9
Off_Peak,510622383-6046134646,Jalan Irving,Local_Street,Clear,0,151.5
Off_Peak,510622385-6039124344,Jalan Irving,Local_Street,Clear,0,23.7
Off_Peak,510622385-6039124393,Jalan Krian,Local_Street,Clear,0,32.8
Off_Peak,510622385-510622361,Jalan Krian,Local_Street,Clear,0,36.1
Off_Peak,510622389-6046134749,Jalan Irving,Local_Street,Clear,0,25.0
Off_Peak,510622389-9390970775,Lebuh Nanning,Local_Street,Clear,0,34.5
Off_Peak,510622389-6046134718,Jalan Irving,Local_Street,Clear,0,40.6
Off_Peak,510622389-6039124335,Lebuh Nanning,Local_Street,Clear,0,38.3
Off_Peak,7833615048-7249097162,Unnamed,Small_Alley,Clear,0,34.2
Off_Peak,510622418-6039124274,Lebuhraya Pykett,Local_Street,Clear,0,130.9
Off_Peak,510622418-11200036387,Jalan Westlands,Local_Street,Clear,0,16.3
Off_Peak,510622418-510622428,Jalan Westlands,Local_Street,Clear,0,48.1
Off_Peak,510622421-6039124258,Jalan Anson,Secondary_Road,Clear,0,35.9
Off_Peak,510622421-7833721605,Jalan Anson,Secondary_Road,Clear,0,28.4
Off_Peak,510622428-510622418,Jalan Westlands,Local_Street,Clear,0,48.1
Off_Peak,510622428-9166245558,Jalan Westlands,Local_Street,Clear,0,39.0
Off_Peak,510622428-6032427430,Jalan Khaw Sim Bee,Local_Street,Clear,0,34.1
Off_Peak,510622431-6039301477,Jalan Anson,Secondary_Road,Clear,0,6.6
Off_Peak,510622431-7017400447,Jalan Anson,Secondary_Road,Clear,0,19.7
Off_Peak,510622431-9391126078,Jalan Logan,Local_Street,Clear,0,24.8
Off_Peak,626359039-7844657587,Jalan Arratoon,Local_Street,Clear,0,10.3
Off_Peak,626359039-6029799886,Jalan Salween,Local_Street,Clear,0,38.3
Off_Peak,626359041-7963611351,Jalan Salween,Local_Street,Clear,0,96.0
Off_Peak,626359041-9081605361,Jalan Salween,Local_Street,Clear,0,14.3
Off_Peak,626359041-606333033,Unnamed,Small_Alley,Clear,0,98.1
Off_Peak,626359043-6029800094,Unnamed,Small_Alley,Clear,0,91.1
Off_Peak,626359043-6029799778,Jalan Salween,Local_Street,Clear,0,13.6
Off_Peak,626359043-9081605361,Jalan Salween,Local_Street,Clear,0,7.6
Off_Peak,510622469-598789798,Jalan Doktor Lim Chwee Leong,Main_Artery,Clear,0,21.8
Off_Peak,510622469-9123427351,Unnamed,Main_Artery,Clear,0,27.6
Off_Peak,510622492-9061433120,Lebuh Carnarvon,Secondary_Road,Clear,0,33.6
Off_Peak,510622492-253048281,Kampung Kaka,Secondary_Road,Clear,0,34.9
Off_Peak,626359080-12258128975,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,626359080-5548141339,Jalan Sri Bahari,Small_Alley,Clear,0,59.1
Off_Peak,626359083-7070125049,Jalan Transfer,Secondary_Road,Clear,0,3.7
Off_Peak,626359083-347431424,Jalan Sri Bahari,Small_Alley,Clear,0,31.2
Off_Peak,9058221018-9058221019,Unnamed,Small_Alley,Clear,0,22.7
Off_Peak,9058221018-6041592543,Pesara Claimant,Small_Alley,Clear,0,12.6
Off_Peak,9058221018-9058189614,Pesara Claimant,Small_Alley,Clear,0,64.9
Off_Peak,9058221019-9058221018,Unnamed,Small_Alley,Clear,0,22.7
Off_Peak,9058221019-9058189615,Unnamed,Small_Alley,Clear,0,59.7
Off_Peak,9058221019-9061430087,Unnamed,Small_Alley,Clear,0,68.6
Off_Peak,9058221020-360150094,Jalan Pintal Tali,Local_Street,Clear,0,60.5
Off_Peak,9058221020-9058189615,Unnamed,Small_Alley,Clear,0,41.6
Off_Peak,9058221028-2739076674,Lebuh Chulia,Secondary_Road,Clear,0,4.1
Off_Peak,9058221028-347434922,Lebuh Chulia,Secondary_Road,Clear,0,31.7
Off_Peak,9058221028-9058221030,Unnamed,Small_Alley,Clear,0,5.9
Off_Peak,9058221029-9058221030,Unnamed,Small_Alley,Clear,0,21.8
Off_Peak,9058221030-2739086251,Unnamed,Small_Alley,Clear,0,8.7
Off_Peak,9058221030-9058221029,Unnamed,Small_Alley,Clear,0,21.8
Off_Peak,9058221030-9058221028,Unnamed,Small_Alley,Clear,0,5.9
Off_Peak,9058221030-2739086246,Unnamed,Small_Alley,Clear,0,16.0
Off_Peak,9058221042-9058221072,Unnamed,Small_Alley,Clear,0,14.0
Off_Peak,9058221042-9058221072,Unnamed,Small_Alley,Clear,0,14.0
Off_Peak,9058221042-9061430054,Unnamed,Small_Alley,Clear,0,1.4
Off_Peak,9058221042-9058221128,Unnamed,Small_Alley,Clear,0,194.6
Off_Peak,9058221055-9058221056,Halab,Small_Alley,Clear,0,39.7
Off_Peak,9058221055-6357787088,Halab,Small_Alley,Clear,0,11.3
Off_Peak,9058221055-6357787088,Unnamed,Small_Alley,Clear,0,11.3
Off_Peak,9058221055-6357787088,Unnamed,Small_Alley,Clear,0,28.8
Off_Peak,9058221056-9058221057,Halab,Small_Alley,Clear,0,13.5
Off_Peak,9058221056-9058221057,Unnamed,Small_Alley,Clear,0,13.5
Off_Peak,9058221056-9058221055,Halab,Small_Alley,Clear,0,39.7
Off_Peak,9058221056-9058221060,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221057-9058221056,Halab,Small_Alley,Clear,0,13.5
Off_Peak,9058221057-9058221056,Unnamed,Small_Alley,Clear,0,13.5
Off_Peak,9058221057-6357787088,Halab,Small_Alley,Clear,0,41.6
Off_Peak,9058221057-9058221063,Unnamed,Small_Alley,Clear,0,10.9
Off_Peak,9058221060-9058221061,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221060-9058221061,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221060-9058221056,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221060-9058221068,Unnamed,Small_Alley,Clear,0,32.7
Off_Peak,9058221061-9058221062,Unnamed,Small_Alley,Clear,0,2.9
Off_Peak,9058221061-9058221062,Unnamed,Small_Alley,Clear,0,2.9
Off_Peak,9058221061-9058221060,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221061-9058221060,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221062-9058221063,Unnamed,Small_Alley,Clear,0,8.5
Off_Peak,9058221062-9058221063,Unnamed,Small_Alley,Clear,0,8.5
Off_Peak,9058221062-9058221061,Unnamed,Small_Alley,Clear,0,2.9
Off_Peak,9058221062-9058221061,Unnamed,Small_Alley,Clear,0,2.9
Off_Peak,9058221063-9058221062,Unnamed,Small_Alley,Clear,0,8.5
Off_Peak,9058221063-9058221062,Unnamed,Small_Alley,Clear,0,8.5
Off_Peak,9058221063-9058221128,Unnamed,Small_Alley,Clear,0,0.9
Off_Peak,9058221063-9058221057,Unnamed,Small_Alley,Clear,0,10.9
Off_Peak,9058221067-9058221128,Unnamed,Small_Alley,Clear,0,29.2
Off_Peak,9058221067-9058221128,Unnamed,Small_Alley,Clear,0,29.2
Off_Peak,9058221067-9058221072,Unnamed,Small_Alley,Clear,0,8.8
Off_Peak,9058221067-9058221072,Unnamed,Small_Alley,Clear,0,8.8
Off_Peak,9058221067-9058221068,Unnamed,Small_Alley,Clear,0,19.7
Off_Peak,9058221067-9058221068,Unnamed,Small_Alley,Clear,0,19.7
Off_Peak,9058221068-9058221135,Unnamed,Small_Alley,Clear,0,10.2
Off_Peak,9058221068-9058221067,Unnamed,Small_Alley,Clear,0,19.7
Off_Peak,9058221068-9058221067,Unnamed,Small_Alley,Clear,0,19.7
Off_Peak,9058221068-9058221060,Unnamed,Small_Alley,Clear,0,32.7
Off_Peak,9058221069-9058221070,Unnamed,Small_Alley,Clear,0,6.0
Off_Peak,9058221069-9058221070,Unnamed,Small_Alley,Clear,0,6.0
Off_Peak,9058221069-9058221135,Unnamed,Small_Alley,Clear,0,4.4
Off_Peak,9058221069-9058221135,Unnamed,Small_Alley,Clear,0,4.4
Off_Peak,9058221069-9058221131,Unnamed,Small_Alley,Clear,0,9.0
Off_Peak,9058221069-9058221134,Unnamed,Small_Alley,Clear,0,4.1
Off_Peak,9058221070-9058221071,Unnamed,Small_Alley,Clear,0,3.5
Off_Peak,9058221070-9058221071,Unnamed,Small_Alley,Clear,0,3.5
Off_Peak,9058221070-9058221069,Unnamed,Small_Alley,Clear,0,6.0
Off_Peak,9058221070-9058221069,Unnamed,Small_Alley,Clear,0,6.0
Off_Peak,9058221071-9058221073,Unnamed,Small_Alley,Clear,0,5.6
Off_Peak,9058221071-9058221073,Unnamed,Small_Alley,Clear,0,5.6
Off_Peak,9058221071-9058221070,Unnamed,Small_Alley,Clear,0,3.5
Off_Peak,9058221071-9058221070,Unnamed,Small_Alley,Clear,0,3.5
Off_Peak,9058221072-9058221067,Unnamed,Small_Alley,Clear,0,8.8
Off_Peak,9058221072-9058221067,Unnamed,Small_Alley,Clear,0,8.8
Off_Peak,9058221072-9058221042,Unnamed,Small_Alley,Clear,0,14.0
Off_Peak,9058221072-9058221042,Unnamed,Small_Alley,Clear,0,14.0
Off_Peak,9058221072-9058221074,Unnamed,Small_Alley,Clear,0,7.9
Off_Peak,9058221072-9058221074,Unnamed,Small_Alley,Clear,0,7.9
Off_Peak,9058221073-9058221074,Unnamed,Small_Alley,Clear,0,2.3
Off_Peak,9058221073-9058221074,Unnamed,Small_Alley,Clear,0,2.3
Off_Peak,9058221073-9058221071,Unnamed,Small_Alley,Clear,0,5.6
Off_Peak,9058221073-9058221071,Unnamed,Small_Alley,Clear,0,5.6
Off_Peak,9058221074-9058221072,Unnamed,Small_Alley,Clear,0,7.9
Off_Peak,9058221074-9058221072,Unnamed,Small_Alley,Clear,0,7.9
Off_Peak,9058221074-9058221073,Unnamed,Small_Alley,Clear,0,2.3
Off_Peak,9058221074-9058221073,Unnamed,Small_Alley,Clear,0,2.3
Off_Peak,9058221079-9058221131,Unnamed,Small_Alley,Clear,0,18.6
Off_Peak,9058221079-9058221131,Unnamed,Small_Alley,Clear,0,18.6
Off_Peak,9058221079-9058221131,Unnamed,Small_Alley,Clear,0,235.4
Off_Peak,9058221079-9061430054,Unnamed,Small_Alley,Clear,0,1.2
Off_Peak,9058221095-9058221097,Unnamed,Small_Alley,Clear,0,12.2
Off_Peak,9058221095-9058221097,Unnamed,Small_Alley,Clear,0,12.2
Off_Peak,9058221095-9058221097,Unnamed,Small_Alley,Clear,0,93.5
Off_Peak,9058221095-9058221134,Unnamed,Small_Alley,Clear,0,47.0
Off_Peak,9058221097-9058221095,Unnamed,Small_Alley,Clear,0,12.2
Off_Peak,9058221097-9058221095,Unnamed,Small_Alley,Clear,0,12.2
Off_Peak,9058221097-9058221095,Unnamed,Small_Alley,Clear,0,93.5
Off_Peak,9058221097-9058221100,Unnamed,Small_Alley,Clear,0,16.9
Off_Peak,9058221100-9058221134,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221100-9058221134,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221100-9058221135,Unnamed,Small_Alley,Clear,0,4.3
Off_Peak,9058221100-9058221097,Unnamed,Small_Alley,Clear,0,16.9
Off_Peak,9058221123-6039812870,Unnamed,Small_Alley,Clear,0,25.5
Off_Peak,9058221123-9058221123,Unnamed,Small_Alley,Clear,0,145.9
Off_Peak,9058221123-9058221123,Unnamed,Small_Alley,Clear,0,145.9
Off_Peak,9058221128-9058221067,Unnamed,Small_Alley,Clear,0,29.2
Off_Peak,9058221128-9058221067,Unnamed,Small_Alley,Clear,0,29.2
Off_Peak,9058221128-9058221063,Unnamed,Small_Alley,Clear,0,0.9
Off_Peak,9058221128-9058221042,Unnamed,Small_Alley,Clear,0,194.6
Off_Peak,9058221130-9058221169,Unnamed,Small_Alley,Clear,0,83.3
Off_Peak,9058221130-6041592439,Unnamed,Small_Alley,Clear,0,78.7
Off_Peak,9058221130-9061430054,Unnamed,Small_Alley,Clear,0,23.3
Off_Peak,9058221131-9058221079,Unnamed,Small_Alley,Clear,0,18.6
Off_Peak,9058221131-9058221079,Unnamed,Small_Alley,Clear,0,18.6
Off_Peak,9058221131-9058221079,Unnamed,Small_Alley,Clear,0,235.4
Off_Peak,9058221131-9058221069,Unnamed,Small_Alley,Clear,0,9.0
Off_Peak,9058221134-9058221100,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221134-9058221100,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221134-9058221069,Unnamed,Small_Alley,Clear,0,4.1
Off_Peak,9058221134-9058221095,Unnamed,Small_Alley,Clear,0,47.0
Off_Peak,9058221135-9058221069,Unnamed,Small_Alley,Clear,0,4.4
Off_Peak,9058221135-9058221069,Unnamed,Small_Alley,Clear,0,4.4
Off_Peak,9058221135-9058221068,Unnamed,Small_Alley,Clear,0,10.2
Off_Peak,9058221135-9058221100,Unnamed,Small_Alley,Clear,0,4.3
Off_Peak,9058221168-9058221169,Unnamed,Small_Alley,Clear,0,14.9
Off_Peak,9058221169-6041592518,Unnamed,Small_Alley,Clear,0,34.1
Off_Peak,9058221169-9058221168,Unnamed,Small_Alley,Clear,0,14.9
Off_Peak,9058221169-9058221130,Unnamed,Small_Alley,Clear,0,83.3
Off_Peak,9058221192-9061430085,Unnamed,Small_Alley,Clear,0,2.4
Off_Peak,9058221192-2728107114,Unnamed,Small_Alley,Clear,0,28.8
Off_Peak,9058221192-2728107082,Cheapside,Small_Alley,Clear,0,98.5
Off_Peak,9058221197-5828338343,Unnamed,Small_Alley,Clear,0,2.5
Off_Peak,9058221197-5828338346,Unnamed,Small_Alley,Clear,0,12.3
Off_Peak,9058221197-5828338346,Unnamed,Small_Alley,Clear,0,12.3
Off_Peak,9058221197-9058221209,Unnamed,Small_Alley,Clear,0,13.7
Off_Peak,9058221202-9058221203,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221202-9058221203,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221202-5828381805,Unnamed,Small_Alley,Clear,0,8.3
Off_Peak,9058221202-9064866998,Unnamed,Small_Alley,Clear,0,51.0
Off_Peak,9058221203-9058221202,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221203-9058221202,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221203-9064866998,Unnamed,Small_Alley,Clear,0,4.8
Off_Peak,9058221203-5828381807,Unnamed,Small_Alley,Clear,0,10.7
Off_Peak,9058221207-9058221208,Unnamed,Small_Alley,Clear,0,12.0
Off_Peak,9058221207-9058221210,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221207-9058221210,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221207-9058221210,Unnamed,Small_Alley,Clear,0,55.9
Off_Peak,9058221208-9058221209,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221208-9058221209,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221208-9058221207,Unnamed,Small_Alley,Clear,0,12.0
Off_Peak,9058221208-5828338346,Unnamed,Small_Alley,Clear,0,13.2
Off_Peak,9058221209-9058221208,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221209-9058221208,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221209-9058221210,Unnamed,Small_Alley,Clear,0,11.9
Off_Peak,9058221209-9058221197,Unnamed,Small_Alley,Clear,0,13.7
Off_Peak,9058221210-9058221207,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221210-9058221207,Unnamed,Small_Alley,Clear,0,3.4
Off_Peak,9058221210-9058221207,Unnamed,Small_Alley,Clear,0,55.9
Off_Peak,9058221210-9058221209,Unnamed,Small_Alley,Clear,0,11.9
Off_Peak,9058221211-9057777411,Masjid Kapitan Keling,Small_Alley,Clear,0,6.9
Off_Peak,9058221211-9057777411,Unnamed,Small_Alley,Clear,0,6.9
Off_Peak,9058221211-9057777410,Masjid Kapitan Keling,Small_Alley,Clear,0,22.0
Off_Peak,9058221211-9057777410,Unnamed,Small_Alley,Clear,0,22.0
Off_Peak,9058221211-9058221243,Unnamed,Small_Alley,Clear,0,39.9
Off_Peak,9058221214-3876395904,Unnamed,Small_Alley,Clear,0,10.6
Off_Peak,9058221214-3876395904,Masjid Kapitan Keling,Small_Alley,Clear,0,10.6
Off_Peak,9058221214-3876395904,Unnamed,Small_Alley,Clear,0,10.6
Off_Peak,9058221214-3876395902,Unnamed,Small_Alley,Clear,0,1.9
Off_Peak,9058221214-3876395902,Masjid Kapitan Keling,Small_Alley,Clear,0,1.9
Off_Peak,9058221214-9062017600,Unnamed,Small_Alley,Clear,0,12.3
Off_Peak,9058221215-3876395904,Masjid Kapitan Keling,Small_Alley,Clear,0,10.3
Off_Peak,9058221215-3876395904,Unnamed,Small_Alley,Clear,0,10.3
Off_Peak,9058221215-9057777411,Masjid Kapitan Keling,Small_Alley,Clear,0,56.7
Off_Peak,9058221215-9057777411,Unnamed,Small_Alley,Clear,0,56.7
Off_Peak,9058221220-3876395896,Masjid Kapitan Keling,Small_Alley,Clear,0,3.9
Off_Peak,9058221220-3876395896,Unnamed,Small_Alley,Clear,0,3.9
Off_Peak,9058221220-3876395896,Unnamed,Small_Alley,Clear,0,3.9
Off_Peak,9058221220-9057777405,Masjid Kapitan Keling,Small_Alley,Clear,0,5.3
Off_Peak,9058221220-9057777405,Unnamed,Small_Alley,Clear,0,5.3
Off_Peak,9058221220-9057777405,Unnamed,Small_Alley,Clear,0,5.3
Off_Peak,9058221225-9058221260,Unnamed,Small_Alley,Clear,0,30.2
Off_Peak,9058221225-9064866997,Unnamed,Small_Alley,Clear,0,8.1
Off_Peak,9058221225-9058221245,Unnamed,Small_Alley,Clear,0,2.6
Off_Peak,9058221226-9058221245,Unnamed,Small_Alley,Clear,0,5.1
Off_Peak,9058221226-9058221245,Unnamed,Small_Alley,Clear,0,5.1
Off_Peak,9058221226-9058221227,Unnamed,Small_Alley,Clear,0,2.6
Off_Peak,9058221226-9058221227,Unnamed,Small_Alley,Clear,0,2.6
Off_Peak,9058221227-9058221226,Unnamed,Small_Alley,Clear,0,2.6
Off_Peak,9058221227-9058221226,Unnamed,Small_Alley,Clear,0,2.6
Off_Peak,9058221227-9064866996,Unnamed,Small_Alley,Clear,0,11.5
Off_Peak,9058221227-9064866996,Unnamed,Small_Alley,Clear,0,11.5
Off_Peak,9058221238-9057778654,Unnamed,Small_Alley,Clear,0,6.0
Off_Peak,9058221238-6041724539,Lebuh Buckingham,Connector_Road,Clear,0,29.9
Off_Peak,9058221243-9062017591,Unnamed,Small_Alley,Clear,0,1.3
Off_Peak,9058221243-9058221211,Unnamed,Small_Alley,Clear,0,39.9
Off_Peak,9058221243-9062017595,Unnamed,Small_Alley,Clear,0,4.7
Off_Peak,9058221244-9062017595,Unnamed,Small_Alley,Clear,0,6.4
Off_Peak,9058221245-9058221226,Unnamed,Small_Alley,Clear,0,5.1
Off_Peak,9058221245-9058221226,Unnamed,Small_Alley,Clear,0,5.1
Off_Peak,9058221245-9058221225,Unnamed,Small_Alley,Clear,0,2.6
Off_Peak,9058221245-9058221247,Unnamed,Small_Alley,Clear,0,46.9
Off_Peak,9058221247-9058221260,Masjid Kapitan Keling,Small_Alley,Clear,0,17.7
Off_Peak,9058221247-3876395896,Masjid Kapitan Keling,Small_Alley,Clear,0,8.3
Off_Peak,9058221247-3876395896,Unnamed,Small_Alley,Clear,0,8.3
Off_Peak,9058221247-9058221245,Unnamed,Small_Alley,Clear,0,46.9
Off_Peak,9058221249-3876395898,Masjid Kapitan Keling,Small_Alley,Clear,0,5.3
Off_Peak,9058221249-3876395898,Unnamed,Small_Alley,Clear,0,5.3
Off_Peak,9058221249-9058221260,Masjid Kapitan Keling,Small_Alley,Clear,0,1.5
Off_Peak,9058221249-9064866997,Unnamed,Small_Alley,Clear,0,36.7
Off_Peak,9058221250-9057777405,Masjid Kapitan Keling,Small_Alley,Clear,0,41.0
Off_Peak,9058221250-9057777405,Unnamed,Small_Alley,Clear,0,41.0
Off_Peak,9058221250-9058221259,Masjid Kapitan Keling,Small_Alley,Clear,0,2.3
Off_Peak,9058221250-9064866996,Unnamed,Small_Alley,Clear,0,39.9
Off_Peak,9058221251-9058221259,Masjid Kapitan Keling,Small_Alley,Clear,0,1.9
Off_Peak,9058221251-9058221253,Masjid Kapitan Keling,Small_Alley,Clear,0,24.3
Off_Peak,9058221251-9058221253,Unnamed,Small_Alley,Clear,0,24.3
Off_Peak,9058221251-9058221257,Unnamed,Small_Alley,Clear,0,28.6
Off_Peak,9058221252-9058221259,Unnamed,Small_Alley,Clear,0,3.0
Off_Peak,9058221252-9064866993,Unnamed,Small_Alley,Clear,0,8.8
Off_Peak,9058221252-9064866996,Unnamed,Small_Alley,Clear,0,39.4
Off_Peak,9058221253-9058221251,Masjid Kapitan Keling,Small_Alley,Clear,0,24.3
Off_Peak,9058221253-9058221251,Unnamed,Small_Alley,Clear,0,24.3
Off_Peak,9058221253-9058221258,Masjid Kapitan Keling,Small_Alley,Clear,0,2.3
Off_Peak,9058221253-9058221257,Unnamed,Small_Alley,Clear,0,94.2
Off_Peak,9058221256-9058221258,Unnamed,Small_Alley,Clear,0,10.5
Off_Peak,9058221256-9062017599,Unnamed,Small_Alley,Clear,0,25.2
Off_Peak,9058221256-9058221257,Unnamed,Small_Alley,Clear,0,11.3
Off_Peak,9058221257-9058221256,Unnamed,Small_Alley,Clear,0,11.3
Off_Peak,9058221257-9058221251,Unnamed,Small_Alley,Clear,0,28.6
Off_Peak,9058221257-9058221253,Unnamed,Small_Alley,Clear,0,94.2
Off_Peak,9058221258-9058221253,Masjid Kapitan Keling,Small_Alley,Clear,0,2.3
Off_Peak,9058221258-3876395899,Masjid Kapitan Keling,Small_Alley,Clear,0,4.0
Off_Peak,9058221258-9057778654,Unnamed,Small_Alley,Clear,0,2.1
Off_Peak,9058221258-9058221256,Unnamed,Small_Alley,Clear,0,10.5
Off_Peak,9058221259-9058221250,Masjid Kapitan Keling,Small_Alley,Clear,0,2.3
Off_Peak,9058221259-9058221251,Masjid Kapitan Keling,Small_Alley,Clear,0,1.9
Off_Peak,9058221259-9057778655,Unnamed,Small_Alley,Clear,0,2.2
Off_Peak,9058221259-9058221252,Unnamed,Small_Alley,Clear,0,3.0
Off_Peak,9058221260-9058221249,Masjid Kapitan Keling,Small_Alley,Clear,0,1.5
Off_Peak,9058221260-9058221247,Masjid Kapitan Keling,Small_Alley,Clear,0,17.7
Off_Peak,9058221260-9002836580,Unnamed,Small_Alley,Clear,0,9.7
Off_Peak,9058221260-9058221225,Unnamed,Small_Alley,Clear,0,30.2
Off_Peak,9058221261-9058221308,Unnamed,Small_Alley,Clear,0,118.8
Off_Peak,9058221261-9019579785,Unnamed,Small_Alley,Clear,0,5.3
Off_Peak,9058221261-9036704611,Unnamed,Small_Alley,Clear,0,30.0
Off_Peak,9058221265-5759652794,Unnamed,Small_Alley,Clear,0,5.1
Off_Peak,9058221265-9058221313,Unnamed,Small_Alley,Clear,0,186.0
Off_Peak,9058221265-9003220041,Unnamed,Small_Alley,Clear,0,38.3
Off_Peak,9058221284-9003220040,Unnamed,Small_Alley,Clear,0,50.0
Off_Peak,9058221282-9003220040,Unnamed,Small_Alley,Clear,0,1.4
Off_Peak,9058221282-7331833465,Jalan Masjid Kapitan Keling,Secondary_Road,Clear,0,16.5
Off_Peak,9058221285-253048281,Kampung Kolam,Secondary_Road,Clear,0,14.4
Off_Peak,9058221285-253048326,Kampung Kolam,Secondary_Road,Clear,0,18.7
Off_Peak,9058221285-9058221287,Unnamed,Small_Alley,Clear,0,10.9
Off_Peak,9058221286-9058221291,Unnamed,Small_Alley,Clear,0,18.6
Off_Peak,9058221286-9058221289,Unnamed,Small_Alley,Clear,0,17.7
Off_Peak,9058221286-9058221293,Unnamed,Small_Alley,Clear,0,16.5
Off_Peak,9058221287-9058221293,Unnamed,Small_Alley,Clear,0,8.3
Off_Peak,9058221287-9058221285,Unnamed,Small_Alley,Clear,0,10.9
Off_Peak,9058221287-9061430044,Unnamed,Small_Alley,Clear,0,10.9
Off_Peak,9058221288-9058221289,Unnamed,Small_Alley,Clear,0,24.6
Off_Peak,9058221288-9061430044,Unnamed,Small_Alley,Clear,0,7.5
Off_Peak,9058221288-9061430044,Unnamed,Small_Alley,Clear,0,7.5
Off_Peak,9058221288-9061430044,Unnamed,Small_Alley,Clear,0,21.9
Off_Peak,9058221289-9058221286,Unnamed,Small_Alley,Clear,0,17.7
Off_Peak,9058221289-9058221288,Unnamed,Small_Alley,Clear,0,24.6
Off_Peak,9058221289-6039812975,Unnamed,Small_Alley,Clear,0,76.7
Off_Peak,9058221291-9058221286,Unnamed,Small_Alley,Clear,0,18.6
Off_Peak,9058221291-9003220040,Unnamed,Small_Alley,Clear,0,73.4
Off_Peak,9058221291-9058221293,Unnamed,Small_Alley,Clear,0,35.5
Off_Peak,9058221293-9058221287,Unnamed,Small_Alley,Clear,0,8.3
Off_Peak,9058221293-9058221286,Unnamed,Small_Alley,Clear,0,16.5
Off_Peak,9058221293-9058221291,Unnamed,Small_Alley,Clear,0,35.5
Off_Peak,9058221296-9058221299,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221296-5759652768,Unnamed,Small_Alley,Clear,0,36.9
Off_Peak,9058221296-9072897146,Unnamed,Small_Alley,Clear,0,85.7
Off_Peak,9058221297-347436450,Lorong Stewart,Local_Street,Clear,0,23.0
Off_Peak,9058221297-9058221302,Unnamed,Small_Alley,Clear,0,35.1
Off_Peak,9058221299-9058221303,Unnamed,Small_Alley,Clear,0,62.0
Off_Peak,9058221299-9058221303,Unnamed,Small_Alley,Clear,0,62.0
Off_Peak,9058221299-9058221296,Unnamed,Small_Alley,Clear,0,4.5
Off_Peak,9058221299-9058221302,Unnamed,Small_Alley,Clear,0,116.2
Off_Peak,9058221303-1939878500,Lorong Pasar,Local_Street,Clear,0,6.1
Off_Peak,9058221303-9058221302,Unnamed,Small_Alley,Clear,0,32.0
Off_Peak,9058221303-9058221302,Unnamed,Small_Alley,Clear,0,32.0
Off_Peak,9058221303-9058221299,Unnamed,Small_Alley,Clear,0,62.0
Off_Peak,9058221303-9058221299,Unnamed,Small_Alley,Clear,0,62.0
Off_Peak,9058221302-9058221297,Unnamed,Small_Alley,Clear,0,35.1
Off_Peak,9058221302-9058221303,Unnamed,Small_Alley,Clear,0,32.0
