Time_Period,Road_Type,Max_Speed,Lanes,Road_Length,Angle_Deviation,One_Way,Is_Obstacle,Travel_Time_Base,Node_Degree,Should_Take
Off_Peak,residential,30,1,22.0953922,90.75,1,0,1.59,2,YES
Off_Peak,residential,30,1,4.583997833,61.7,1,0,0.33,3,YES
Off_Peak,service,40,1,2.893457398,13.17,0,0,0.52,4,YES
Off_Peak,footway,40,1,49.04031267,24.93,0,0,3.53,4,YES
Off_Peak,residential,30,2,27.25116688,10.05,0,0,1.96,3,YES
Off_Peak,footway,40,1,84.63496423,26.38,0,0,6.09,3,YES
Off_Peak,unclassified,40,1,2.13373457,72.1,0,0,0.19,4,YES
Off_Peak,tertiary,50,2,12.8966623,74.93,1,0,1.16,3,YES
Off_Peak,footway,40,1,29.01001715,17.89,0,0,2.09,2,YES
Off_Peak,unclassified,40,1,7.280893667,100.21,0,0,0.66,3,YES
Off_Peak,unclassified,40,1,1.64330824,110.03,0,0,0.15,3,YES
Off_Peak,footway,40,1,38.24123771,49.98,0,0,2.75,4,YES
Off_Peak,secondary,60,1,37.46461513,100.16,1,0,4.5,2,YES
Off_Peak,footway,40,1,3.229589815,67.05,0,0,0.23,3,YES
Off_Peak,footway,40,1,28.26825921,20.8,0,0,2.04,4,YES
Off_Peak,unclassified,40,1,15.48767228,100.08,0,0,1.39,3,YES
Off_Peak,unclassified,40,1,3.594763576,21.1,0,0,0.32,3,YES
Off_Peak,footway,40,1,26.54433351,53.72,0,0,1.91,3,YES
Off_Peak,tertiary,50,2,84.38132466,28.25,1,0,7.59,2,YES
Off_Peak,service,40,1,2.731590509,12.01,0,0,0.49,4,YES
Off_Peak,secondary,60,2,60.40405953,6.27,0,0,7.25,2,YES
Off_Peak,secondary,60,2,16.67951496,26.79,1,0,2,2,YES
Off_Peak,footway,40,1,31.49031992,15.96,0,0,2.27,3,YES
Off_Peak,footway,40,1,15.83371,106.82,0,0,1.14,4,YES
Off_Peak,residential,30,1,25.09846677,38.58,0,0,1.81,3,YES
Off_Peak,footway,40,1,68.72730061,54.78,0,0,4.95,4,YES
Off_Peak,footway,40,1,93.60679133,30.93,0,0,6.74,4,YES
Off_Peak,residential,30,1,16.31506115,87.97,1,0,1.17,2,YES
Off_Peak,unclassified,40,1,2.007564875,164.39,1,0,0.18,2,YES
Off_Peak,unclassified,40,1,22.29744227,142.51,0,1,2.01,2,NO
Off_Peak,service,40,1,29.96191535,115.22,1,0,5.39,3,NO
Off_Peak,unclassified,40,1,0.586167181,0.4,0,0,0.05,2,YES
Off_Peak,primary,70,1,42.65381082,3.06,1,0,3.84,2,YES
Off_Peak,unclassified,40,1,1.052488314,0.06,0,0,0.09,3,YES
Off_Peak,footway,40,1,13.24996148,176.24,0,0,0.95,4,YES
Off_Peak,primary,70,1,11.15382952,38.63,1,0,1,3,YES
Off_Peak,primary,70,4,37.09629923,18.93,0,0,3.34,2,YES
Off_Peak,primary,70,1,11.56405881,3.63,1,0,1.04,1,YES
Off_Peak,unclassified,40,1,0.624091324,0.75,0,0,0.06,2,YES
Off_Peak,unclassified,40,1,7.440555982,0.05,0,0,0.67,3,YES
Off_Peak,primary,70,1,2.485370281,176.49,1,0,0.22,1,YES
Off_Peak,service,40,1,81.62843554,63.33,0,0,14.69,3,YES
Off_Peak,primary,70,4,81.29475613,61.81,0,0,7.32,3,YES
Off_Peak,unclassified,40,1,0.712731173,0.26,0,0,0.06,3,YES
Off_Peak,footway,40,1,9.260773218,86.46,0,0,0.67,2,YES
Off_Peak,unclassified,40,1,7.227367426,0.47,0,0,0.65,2,YES
Off_Peak,service,40,1,2.883400009,85.27,1,0,0.52,3,YES
Off_Peak,service,40,1,10.4776818,1.15,0,0,1.89,3,YES
Off_Peak,primary,70,4,4.87474765,25.71,0,0,0.44,3,YES
Off_Peak,unclassified,40,1,1.187885203,0.25,0,0,0.11,3,YES
Off_Peak,primary,70,1,14.12073397,1.67,1,0,1.27,3,YES
Off_Peak,service,40,1,3.217235922,81.96,0,0,0.58,4,YES
Off_Peak,unclassified,40,1,1.933866908,93.13,0,0,0.17,3,YES
Off_Peak,unclassified,40,1,7.171862629,0.15,0,0,0.65,2,YES
Off_Peak,primary,70,1,50.2955781,14.94,1,0,4.53,2,YES
Off_Peak,primary,70,1,16.01071729,19.91,1,0,1.44,2,YES
Off_Peak,unclassified,40,1,7.305166616,0,0,0,0.66,3,YES
Off_Peak,unclassified,40,1,7.678132174,0.07,0,0,0.69,3,YES
Off_Peak,service,40,1,8.705703244,6.81,0,0,1.57,3,YES
Off_Peak,unclassified,40,1,0.792654487,0.65,0,0,0.07,2,YES
Off_Peak,unclassified,40,1,0.981422783,0.03,0,0,0.09,3,YES
Off_Peak,unclassified,40,1,7.733637028,0.12,0,0,0.7,2,YES
Off_Peak,unclassified,40,1,8.047138599,8.08,0,0,0.72,3,YES
Off_Peak,unclassified,40,1,7.860205337,0.2,0,0,0.71,2,YES
Off_Peak,primary,70,4,35.043692,26.23,0,0,3.15,3,YES
Off_Peak,path,40,1,31.76759779,71.52,0,0,2.86,3,YES
Off_Peak,primary,70,4,27.14410461,20.72,0,0,2.44,3,YES
Off_Peak,primary,70,4,35.22578826,34.56,0,0,3.17,3,YES
Off_Peak,service,40,1,3.75987153,0.53,0,0,0.68,4,YES
Off_Peak,unclassified,40,1,1.131059026,89.32,0,0,0.1,4,YES
Off_Peak,unclassified,40,1,1.234559812,0.1,0,0,0.11,2,YES
Off_Peak,unclassified,40,1,3.742491319,178.97,0,0,0.34,3,YES
Off_Peak,primary,70,4,3.897469756,40.74,0,0,0.35,3,YES
Off_Peak,unclassified,40,1,0.78379181,0.48,0,0,0.07,2,YES
Off_Peak,unclassified,40,1,0.361149198,0,0,0,0.03,2,YES
Off_Peak,primary,70,4,10.08226718,23.39,0,0,0.91,3,YES
Off_Peak,primary,70,4,19.91009275,24.44,0,0,1.79,3,YES
Off_Peak,primary,70,1,9.939221571,7.32,1,0,0.89,1,YES
Off_Peak,primary,70,4,22.40081108,54.1,0,0,2.02,3,YES
Off_Peak,primary,70,4,16.56182165,49.68,0,0,1.49,3,YES
Off_Peak,unclassified,40,1,2.118320769,86.32,0,0,0.19,4,YES
Off_Peak,unclassified,40,1,8.295410012,0.04,0,0,0.75,3,YES
Off_Peak,primary,70,4,33.90187823,41.55,0,0,3.05,3,YES
Off_Peak,unclassified,40,1,7.178599684,0.05,0,0,0.65,2,YES
Off_Peak,path,40,1,5.96245842,52.39,0,0,0.54,3,YES
Off_Peak,unclassified,40,1,6.838837295,0.05,0,0,0.62,3,YES
Off_Peak,primary,70,4,8.118165681,22.63,0,0,0.73,2,YES
Off_Peak,unclassified,40,1,7.669310826,0.03,0,0,0.69,2,YES
Off_Peak,unclassified,40,1,1.680358931,1.8,0,0,0.15,2,NO
Off_Peak,secondary,60,2,21.50487899,147.53,0,0,2.58,2,NO
Off_Peak,footway,40,1,4.560292484,11.1,0,0,0.33,3,YES
Off_Peak,service,40,1,6.287051529,87.42,0,0,1.13,4,YES
Off_Peak,unclassified,40,1,13.43393862,81.03,0,0,1.21,3,YES
Off_Peak,footway,40,1,41.54744843,3.58,0,0,2.99,3,YES
Off_Peak,path,40,1,42.03551601,27.73,0,0,3.78,4,YES
Off_Peak,unclassified,40,1,55.92754357,0,0,0,5.03,3,YES
Off_Peak,unclassified,40,1,3.584980016,9.07,0,0,0.32,4,YES
Off_Peak,residential,30,1,76.31982581,7.11,1,0,5.5,2,YES
Off_Peak,unclassified,40,1,21.19662399,7.67,1,0,1.91,2,YES
Off_Peak,service,40,1,5.242198988,83.03,0,0,0.94,2,YES
Off_Peak,unclassified,40,1,11.46238701,80.95,0,0,1.03,3,YES
Off_Peak,residential,30,1,8.275294889,81.52,1,0,0.6,2,YES
Off_Peak,service,40,1,1.865304371,50.3,0,0,0.34,4,YES
Off_Peak,residential,30,1,71.59534524,5.51,1,0,5.15,2,YES
Off_Peak,footway,40,1,56.06079128,9.22,0,0,4.04,4,YES
Off_Peak,footway,40,1,27.42694426,14.2,0,0,1.97,4,YES
Off_Peak,footway,40,1,15.75379996,4.16,0,0,1.13,3,YES
Off_Peak,footway,40,1,58.06911478,64.87,0,0,4.18,3,YES
Off_Peak,footway,40,1,115.1590947,0.82,0,0,8.29,3,YES
Off_Peak,unclassified,40,1,63.7016678,27.88,0,0,5.73,2,YES
Off_Peak,unclassified,40,1,12.68985274,8.56,1,0,1.14,2,YES
Off_Peak,secondary,60,2,63.09199704,77.17,0,0,7.57,2,YES
Off_Peak,residential,30,1,45.9272047,7.94,1,0,3.31,2,YES
Off_Peak,unclassified,40,1,1.993381593,8.06,1,0,0.18,2,YES
Off_Peak,unclassified,40,1,1.969187043,7.88,0,0,0.18,3,YES
Off_Peak,footway,40,1,9.509767969,4.75,0,0,0.68,3,YES
Off_Peak,residential,30,1,26.59978286,87.51,1,0,1.92,2,YES
Off_Peak,residential,30,1,37.14912741,82.11,1,0,2.67,2,YES
Off_Peak,cycleway,40,1,5.661597195,37.94,0,0,0.51,4,YES
Off_Peak,unclassified,40,1,39.0424372,52.77,0,0,3.51,1,YES
Off_Peak,unclassified,40,1,6.195181945,7.77,0,0,0.56,2,YES
Off_Peak,footway,40,1,17.02234664,4.41,0,0,1.23,3,YES
Off_Peak,unclassified,40,1,5.376981968,6.52,1,0,0.48,1,YES
Off_Peak,residential,30,1,35.47566837,77.76,1,0,2.55,2,YES
Off_Peak,residential,30,1,49.90902105,90.03,1,0,3.59,2,YES
Off_Peak,unclassified,40,1,20.10299689,129.42,0,0,1.81,2,NO
Off_Peak,unclassified,40,1,33.10160054,81.9,0,0,2.98,2,NO
Off_Peak,footway,40,1,16.19229004,21.38,0,0,1.17,3,YES
Off_Peak,footway,40,1,2.757443785,38.26,0,0,0.2,4,YES
Off_Peak,footway,40,1,34.60493124,20.79,0,0,2.49,4,YES
Off_Peak,footway,40,1,52.41010903,40.67,0,0,3.77,4,YES
Off_Peak,footway,40,1,53.41628456,64.53,0,0,3.85,4,YES
Off_Peak,unclassified,40,1,47.86568644,8.43,1,0,4.31,2,YES
Off_Peak,tertiary,50,2,46.88918071,25.52,1,0,4.22,3,YES
Off_Peak,footway,40,1,25.619161,27.15,0,0,1.84,4,YES
Off_Peak,footway,40,1,2.335132558,38.32,0,0,0.17,3,YES
Off_Peak,secondary,60,2,13.11786965,43.57,0,0,1.57,2,YES
Off_Peak,footway,40,1,19.95671506,12.52,0,0,1.44,3,YES
Off_Peak,unclassified,40,1,0.863739472,23.79,0,0,0.08,3,YES
Off_Peak,residential,30,1,73.27126769,60.22,1,0,5.28,2,YES
Off_Peak,footway,40,1,53.73640469,43.74,0,0,3.87,4,YES
Off_Peak,residential,30,1,6.314908897,44.03,1,0,0.45,3,YES
Off_Peak,cycleway,40,1,32.34325866,24.77,0,0,2.91,3,YES
Off_Peak,footway,40,1,7.775819599,35.29,0,0,0.56,3,YES
Off_Peak,footway,40,1,61.95871126,38.08,0,0,4.46,3,YES
Off_Peak,unclassified,40,1,3.588314169,108.72,0,0,0.32,4,YES
Off_Peak,residential,30,1,38.84867212,44.65,1,0,2.8,2,YES
Off_Peak,tertiary,50,2,14.87336988,17.25,1,0,1.34,2,YES
Off_Peak,footway,40,1,4.895531795,98.51,0,0,0.35,3,YES
Off_Peak,unclassified,40,1,3.294127438,105.41,0,0,0.3,3,YES
Off_Peak,unclassified,40,1,67.7318696,45.54,0,0,6.1,3,YES
Off_Peak,footway,40,1,54.78529936,9.52,0,0,3.94,3,YES
Off_Peak,footway,40,1,14.46056051,60.01,0,0,1.04,3,YES
Off_Peak,footway,40,1,31.95824574,43.67,0,0,2.3,3,YES
Off_Peak,footway,40,1,73.43358141,44.78,0,0,5.29,4,YES
Off_Peak,secondary,60,2,5.738423609,41.79,1,0,0.69,2,YES
Off_Peak,residential,30,1,120.80371,73.76,1,0,8.7,2,YES
Off_Peak,unclassified,40,1,4.006538949,49.03,0,0,0.36,4,YES
Off_Peak,residential,30,1,24.46811449,91.21,1,0,1.76,2,YES
Off_Peak,footway,40,1,35.14499268,46.41,0,0,2.53,3,YES
Off_Peak,footway,40,1,8.406461782,111.2,0,0,0.61,3,YES
Off_Peak,footway,40,1,3.60476241,19.84,0,0,0.26,3,YES
Off_Peak,residential,30,1,3.964463875,49.86,1,0,0.29,3,YES
Off_Peak,cycleway,40,1,58.92017017,35.43,0,0,5.3,3,YES
Off_Peak,footway,40,1,93.57983474,25.33,0,0,6.74,4,YES
Off_Peak,cycleway,40,1,6.066178792,0.42,0,0,0.55,2,YES
Off_Peak,residential,30,1,23.02616108,43.94,1,0,1.66,2,YES
Off_Peak,unclassified,40,1,2.877840344,105.26,0,0,0.26,3,YES
Off_Peak,footway,40,1,33.95715439,11.75,0,0,2.44,3,YES
Off_Peak,unclassified,40,1,100.3005952,49.31,0,0,9.03,2,YES
Off_Peak,footway,40,1,2.607782271,24.23,0,0,0.19,4,YES
Off_Peak,tertiary,50,2,18.5117234,43.59,1,0,1.67,3,YES
Off_Peak,footway,40,1,41.32492521,17.94,0,0,2.98,4,YES
Off_Peak,footway,40,1,51.13284538,33.89,0,0,3.68,4,YES
Off_Peak,service,40,1,4.589235224,83.86,0,0,0.83,4,YES
Off_Peak,footway,40,1,25.53470218,76.48,0,0,1.84,4,YES
Off_Peak,primary,70,5,11.47386825,76.29,1,0,1.03,2,YES
Off_Peak,footway,40,1,4.468494096,38.66,0,0,0.32,3,YES
Off_Peak,residential,30,1,73.82748768,50.24,1,0,5.32,2,YES
Off_Peak,unclassified,40,1,58.97429961,0,1,0,5.31,2,YES
Off_Peak,unclassified,40,1,1.369250904,19.19,0,0,0.12,3,YES
Off_Peak,primary,70,5,15.70430603,76.59,1,0,1.41,2,YES
Off_Peak,unclassified,40,1,8.457467585,22.22,0,0,0.76,4,YES
Off_Peak,footway,40,1,3.723293106,33.3,0,0,0.27,3,YES
Off_Peak,footway,40,1,20.15168735,39.33,0,0,1.45,3,YES
Off_Peak,footway,40,1,21.69249228,6.63,0,0,1.56,4,YES
Off_Peak,footway,40,1,7.044372932,30.56,0,0,0.51,3,YES
Off_Peak,unclassified,40,1,8.788230793,4.46,1,0,0.79,2,YES
Off_Peak,tertiary,50,2,2.798815335,93.38,1,0,0.25,2,YES
Off_Peak,secondary,60,2,33.97518832,8.44,1,0,4.08,2,YES
Off_Peak,footway,40,1,28.76802816,21.6,0,0,2.07,3,YES
Off_Peak,footway,40,1,41.83039448,33.24,0,0,3.01,3,YES
Off_Peak,footway,40,1,32.28145859,40.31,0,0,2.32,3,YES
Off_Peak,footway,40,1,26.68381848,47.14,0,0,1.92,3,YES
Off_Peak,footway,40,1,3.199112804,37.34,0,0,0.23,3,YES
Off_Peak,footway,40,1,28.92671258,43.3,0,0,2.08,4,YES
Off_Peak,footway,40,1,4.117858269,37.3,0,0,0.3,3,YES
Off_Peak,footway,40,1,9.316474355,40.81,0,0,0.67,4,YES
Off_Peak,footway,40,1,35.89023192,39.91,0,0,2.58,4,YES
Off_Peak,footway,40,1,68.023605,7.54,0,0,4.9,4,YES
Off_Peak,footway,40,1,5.404454342,12.65,0,0,0.39,2,YES
Off_Peak,unclassified,40,1,14.42707796,108.56,0,0,1.3,2,YES
Off_Peak,footway,40,1,36.92353104,40.21,0,0,2.66,4,YES
Off_Peak,footway,40,1,50.40872214,5.97,0,0,3.63,4,YES
Off_Peak,unclassified,40,1,8.71113607,83.17,0,0,0.78,3,NO
Off_Peak,unclassified,40,1,17.38689355,24.04,0,0,1.56,3,NO
Off_Peak,unclassified,40,1,3.742491319,84.58,0,0,0.34,4,YES
Off_Peak,footway,40,1,1.660328452,84.8,0,0,0.12,4,YES
Off_Peak,footway,40,1,3.501749537,30.2,0,0,0.25,3,YES
Off_Peak,unclassified,40,1,7.299135209,81.17,0,0,0.66,3,YES
Off_Peak,unclassified,40,1,15.46149275,70.58,0,0,1.39,3,YES
Off_Peak,tertiary,50,2,17.92742986,32.53,1,0,1.61,2,YES
Off_Peak,unclassified,40,1,9.678433908,1.68,0,0,0.87,2,YES
Off_Peak,unclassified,40,1,5.18975771,28.24,0,0,0.47,3,YES
Off_Peak,unclassified,40,1,20.33149146,78.56,0,0,1.83,3,YES
Off_Peak,footway,40,1,2.607782271,29.23,0,0,0.19,3,YES
Off_Peak,footway,40,1,21.66186719,56.26,0,0,1.56,4,YES
Off_Peak,unclassified,40,1,5.054475383,69.02,0,0,0.45,3,YES
Off_Peak,unclassified,40,1,9.170140247,66.35,0,0,0.83,3,YES
Off_Peak,footway,40,1,10.82372017,57.74,0,0,0.78,2,YES
Off_Peak,unclassified,40,1,4.433344322,62.84,0,0,0.4,3,YES
Off_Peak,unclassified,40,1,5.598556478,59.17,0,0,0.5,3,YES
Off_Peak,tertiary,50,2,99.88090592,20.03,1,0,8.99,3,YES
Off_Peak,unclassified,40,1,5.235803126,77.27,0,0,0.47,3,YES
Off_Peak,unclassified,40,1,1.641773426,78.3,0,0,0.15,3,YES
Off_Peak,footway,40,1,50.47842518,36.74,0,0,3.63,3,YES
Off_Peak,unclassified,40,1,5.069650972,27.5,0,0,0.46,3,YES
Off_Peak,unclassified,40,1,5.238954019,76.51,0,0,0.47,3,YES
Off_Peak,footway,40,1,16.9921833,67.8,0,0,1.22,3,YES
Off_Peak,unclassified,40,1,4.556357014,66.93,0,0,0.41,3,YES
Off_Peak,unclassified,40,1,18.44066476,73.19,0,0,1.66,3,YES
Off_Peak,footway,40,1,44.23631728,57.65,0,0,3.19,3,YES
Off_Peak,unclassified,40,1,18.92624295,60,0,0,1.7,3,YES
Off_Peak,footway,40,1,7.255777286,83.45,0,0,0.52,3,YES
Off_Peak,unclassified,40,1,2.53347475,118.5,0,0,0.23,3,YES
Off_Peak,footway,40,1,103.4923433,90.14,0,0,7.45,3,YES
Off_Peak,footway,40,1,26.64184215,49.04,0,0,1.92,4,YES
Off_Peak,unclassified,40,1,5.140508401,69.73,0,0,0.46,3,YES
Off_Peak,unclassified,40,1,4.786921086,63.58,0,0,0.43,3,YES
Off_Peak,footway,40,1,3.723293106,27.96,0,0,0.27,3,YES
Off_Peak,unclassified,40,1,5.205118675,27.9,0,0,0.47,4,YES
Off_Peak,footway,40,1,13.24996148,75.05,0,0,0.95,3,YES
Off_Peak,tertiary,50,2,9.453748217,13.73,1,0,0.85,3,YES
Off_Peak,footway,40,1,6.642832848,31.4,0,0,0.48,4,YES
Off_Peak,service,40,1,3.217235922,12.08,0,0,0.58,4,YES
Off_Peak,footway,40,1,48.10806773,69.69,0,0,3.46,4,YES
Off_Peak,unclassified,40,1,3.60131712,3.18,0,0,0.32,3,YES
Off_Peak,unclassified,40,1,4.980581764,0.58,0,0,0.45,2,YES
Off_Peak,unclassified,40,1,5.77493119,28.98,0,0,0.52,3,YES
Off_Peak,unclassified,40,1,5.661505757,117.91,0,0,0.51,2,YES
Off_Peak,unclassified,40,1,27.12238759,9.5,0,0,2.44,2,YES
Off_Peak,unclassified,40,1,19.24299398,159.09,0,0,1.73,2,YES
Off_Peak,unclassified,40,1,29.54825165,0,0,0,2.66,3,YES
Off_Peak,unclassified,40,1,4.780809307,68.17,0,0,0.43,3,YES
Off_Peak,unclassified,40,1,3.805860968,6.73,0,0,0.34,2,YES
Off_Peak,unclassified,40,1,4.644620097,27.18,0,0,0.42,3,YES
Off_Peak,footway,40,1,20.62376619,18.68,0,0,1.48,3,YES
Off_Peak,unclassified,40,1,11.02940008,29.4,0,0,0.99,3,YES
Off_Peak,unclassified,40,1,6.545623092,46.15,0,0,0.59,3,YES
Off_Peak,unclassified,40,1,32.45038262,21.67,0,0,2.92,3,YES
Off_Peak,unclassified,40,1,6.799335489,16.31,0,0,0.61,3,YES
Off_Peak,footway,40,1,7.708272478,90.05,0,0,0.55,3,YES
Off_Peak,path,40,1,35.30009979,29.59,0,0,3.18,3,NO
Off_Peak,service,40,1,49.27393086,153.5,0,0,8.87,1,NO
Off_Peak,residential,30,1,20.26242151,77.1,0,0,1.46,3,YES
Off_Peak,unclassified,40,1,4.920962317,26.09,0,0,0.44,3,YES
Off_Peak,unclassified,40,1,9.678433908,1.5,0,0,0.87,2,YES
Off_Peak,unclassified,40,1,6.799335489,5.56,0,0,0.61,3,YES
Off_Peak,service,40,1,43.10041543,68.76,0,0,7.76,3,YES
Off_Peak,secondary,60,1,40.93839533,33.29,0,0,4.91,3,YES
Off_Peak,service,40,1,6.17369941,41.73,0,0,1.11,3,YES
Off_Peak,unclassified,40,1,7.280893667,81.83,0,0,0.66,4,YES
Off_Peak,unclassified,40,2,26.63416022,53.07,1,0,2.4,2,YES
Off_Peak,secondary,60,1,49.33481364,22.03,0,0,5.92,2,YES
Off_Peak,footway,40,1,2.93732064,68.79,0,0,0.21,4,YES
Off_Peak,unclassified,40,1,1.251408497,28.18,0,0,0.11,3,YES
Off_Peak,footway,40,1,37.87417074,64.18,0,0,2.73,3,YES
Off_Peak,tertiary,50,2,19.4233783,59.95,1,0,1.75,2,YES
Off_Peak,service,40,1,19.32080687,67.26,0,0,3.48,2,YES
Off_Peak,unclassified,40,2,3.573065922,65.36,1,0,0.32,2,YES
Off_Peak,residential,30,1,31.9656796,156.79,1,0,2.3,2,YES
Off_Peak,service,40,1,59.05442318,25.9,0,0,10.63,3,YES
Off_Peak,unclassified,40,1,1.140747983,29.43,0,0,0.1,3,YES
Off_Peak,residential,30,1,42.64087699,64.63,0,0,3.07,2,YES
Off_Peak,unclassified,40,1,27.12238759,4.26,0,0,2.44,3,YES
Off_Peak,residential,30,1,57.37466111,17.74,1,0,4.13,2,YES
Off_Peak,footway,40,1,54.4306604,64.59,0,0,3.92,2,YES
Off_Peak,unclassified,40,1,36.92131151,111.95,0,0,3.32,3,YES
Off_Peak,service,40,1,2.893457398,5.34,0,0,0.52,3,YES
Off_Peak,footway,40,1,18.17517529,41.7,0,0,1.31,4,YES
Off_Peak,tertiary,50,2,19.01550207,50.08,1,0,1.71,2,YES
Off_Peak,unclassified,40,1,48.66819375,2.54,0,0,4.38,3,YES
Off_Peak,tertiary,50,2,11.59963821,54.26,1,0,1.04,2,YES
Off_Peak,secondary,60,1,13.18915007,42.64,0,0,1.58,3,YES
Off_Peak,unclassified,40,1,3.805860968,0,0,0,0.34,2,YES
Off_Peak,residential,30,2,33.79744198,10.57,0,0,2.43,3,YES
Off_Peak,unclassified,40,2,28.25031259,40.89,1,0,2.54,2,YES
Off_Peak,tertiary,50,2,6.208682055,172.75,1,0,0.56,2,NO
Off_Peak,footway,40,1,0.993382171,29.79,0,0,0.07,4,NO
Off_Peak,residential,30,1,16.65200653,55.86,1,0,1.2,3,YES
Off_Peak,footway,40,1,4.468494096,31.75,0,0,0.32,3,YES
Off_Peak,residential,30,1,99.7899621,25.86,1,0,7.18,2,YES
Off_Peak,unclassified,40,1,1.052488314,0.11,0,0,0.09,3,YES
Off_Peak,residential,30,1,12.88229621,58.29,1,0,0.93,2,YES
Off_Peak,unclassified,40,1,7.440555982,0,0,0,0.67,3,YES
Off_Peak,residential,30,1,25.88622625,47.81,1,0,1.86,2,YES
Off_Peak,primary,70,4,81.29475613,44.51,0,0,7.32,3,YES
Off_Peak,footway,40,1,61.95871126,29.95,0,0,4.46,3,YES
Off_Peak,unclassified,40,1,0.712731173,0.18,0,0,0.06,3,YES
Off_Peak,service,40,1,10.4776818,1.69,0,0,1.89,3,YES
Off_Peak,unclassified,40,1,1.187885203,0.19,0,0,0.11,3,YES
Off_Peak,unclassified,40,1,1.933866908,92.65,0,0,0.17,3,YES
Off_Peak,footway,40,1,94.37045703,37.14,0,0,6.79,4,YES
Off_Peak,unclassified,40,1,7.305166616,0.05,0,0,0.66,3,YES
Off_Peak,unclassified,40,1,7.678132174,0,0,0,0.69,3,YES
Off_Peak,service,40,1,8.705703244,6.4,0,0,1.57,3,YES
Off_Peak,residential,30,1,6.318890827,134.56,1,0,0.45,2,YES
Off_Peak,residential,30,1,3.959961488,46.03,1,0,0.29,1,YES
Off_Peak,unclassified,40,1,8.047138599,7.16,0,0,0.72,3,YES
Off_Peak,service,40,1,3.75987153,1.01,0,0,0.68,4,YES
Off_Peak,unclassified,40,1,1.131059026,88.47,0,0,0.1,4,YES
Off_Peak,footway,40,1,36.92353104,27.93,0,0,2.66,3,YES
Off_Peak,residential,30,1,127.5363687,17.29,1,0,9.18,3,YES
Off_Peak,residential,30,1,35.03368514,26.62,1,0,2.52,2,YES
Off_Peak,residential,30,1,33.0593632,65.07,1,0,2.38,2,YES
Off_Peak,unclassified,40,1,2.118320769,86.38,0,0,0.19,4,YES
Off_Peak,residential,30,1,30.10584017,53.39,1,0,2.17,2,YES
Off_Peak,unclassified,40,1,8.295410012,0,0,0,0.75,3,YES
Off_Peak,primary,70,4,22.40081108,36.79,0,0,2.02,3,YES
Off_Peak,secondary,60,3,13.0840135,46.34,0,0,1.57,4,YES
Off_Peak,footway,40,1,110.0368471,36.28,0,0,7.92,4,YES
Off_Peak,unclassified,40,1,6.838837295,0.02,0,0,0.62,3,YES
Off_Peak,residential,30,1,77.24759921,39.88,1,0,5.56,2,YES
Off_Peak,secondary,60,3,16.77180905,47.6,0,0,2.01,4,YES
Off_Peak,unclassified,40,1,15.02340078,69.71,0,0,1.35,3,NO
Off_Peak,service,40,1,2.632988159,5.54,0,0,0.47,4,NO
Off_Peak,secondary,60,1,4.274982039,7.93,1,0,0.51,2,YES
Off_Peak,service,40,1,4.420025719,147.4,1,0,0.8,3,YES
Off_Peak,footway,40,1,16.19229004,40.18,0,0,1.17,3,YES
Off_Peak,footway,40,1,28.76802816,40.95,0,0,2.07,3,YES
Off_Peak,unclassified,40,1,5.783235555,0,0,0,0.52,4,YES
Off_Peak,footway,40,1,2.757443785,53.72,0,0,0.2,4,YES
Off_Peak,footway,40,1,34.60493124,38.49,0,0,2.49,4,YES
Off_Peak,secondary,60,1,26.14154378,7.33,1,0,3.14,3,YES
Off_Peak,unclassified,40,1,3.294127438,122.91,0,0,0.3,3,YES
Off_Peak,tertiary,50,2,46.88918071,41.2,1,0,4.22,3,YES
Off_Peak,footway,40,1,25.619161,47.52,0,0,1.84,4,YES
Off_Peak,tertiary,50,2,35.20031458,146.32,1,0,3.17,1,YES
Off_Peak,tertiary,50,2,18.5117234,22.5,1,0,1.67,3,YES
Off_Peak,secondary,60,1,8.565374973,6.87,1,0,1.03,2,YES
Off_Peak,unclassified,40,1,24.21183074,32.5,0,0,2.18,3,YES
Off_Peak,footway,40,1,2.335132558,53.88,0,0,0.17,3,YES
Off_Peak,secondary,60,2,14.36742533,24.79,0,0,1.72,2,YES
Off_Peak,secondary,60,2,18.66835199,24.86,0,0,2.24,3,YES
Off_Peak,residential,30,1,60.18334041,3.21,1,0,4.33,2,YES
Off_Peak,footway,40,1,54.78529936,37.81,0,0,3.94,3,YES
Off_Peak,unclassified,40,1,27.58871104,57.67,0,0,2.48,3,YES
Off_Peak,footway,40,1,41.32492521,53.73,0,0,2.98,4,YES
Off_Peak,unclassified,40,1,7.510788844,49.33,0,0,0.68,3,YES
Off_Peak,residential,30,1,10.94271607,107.98,1,0,0.79,2,YES
Off_Peak,residential,30,1,25.88622625,97.24,1,0,1.86,2,YES
Off_Peak,footway,40,1,51.13284538,78.57,0,0,3.68,4,YES
Off_Peak,unclassified,40,1,16.65422495,57,0,0,1.5,3,YES
Off_Peak,footway,40,1,73.43358141,24.97,0,0,5.29,4,YES
Off_Peak,footway,40,1,12.867653,145.34,0,0,0.93,3,YES
Off_Peak,unclassified,40,1,0.863739472,8.33,0,0,0.08,3,YES
Off_Peak,service,40,1,4.589235224,57.8,0,0,0.83,4,YES
Off_Peak,footway,40,1,3.199112804,15.95,0,0,0.23,3,YES
Off_Peak,footway,40,1,25.53470218,55.92,0,0,1.84,4,YES
